entry	target	observed_target	target_hits	tail_site	tail_reg	tail_distance	tail_site_hits	source_events	unique_vm_ips	top_ip_deltas	top_targets	top_sites	static_stop	insns	span_bytes	cond_jumps	jmps	calls	rets	frame_reads	frame_writes	ip_reads	table_reads	top_mnemonics
301	0xb708d	1	2037	0xb7583	r8	0x4f6	2037	2037	232	+0x5:2037	160@0x994cf:538,173@0x9ba74:396,352@0xc1ec4:374,198@0xa037e:324,257@0xadbfd:124	tail@0xb7583:2037	0xb7593	277	1283	6	5	0	0	0x81:5,0x170:3,0x0:3,0xa:3,0x60:2,0x23:2,0x71:1,0x10f:1	0x23:4,0x170:2,0x71:2,0x60:1,0x0:1,0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	add:75,mov:73,xor:36,sub:28,or:22,and:20,cmp:8,je:6
302	0xb7586	1	11	0xb7699	r12	0x113	11	11	5	-0x2ce:5,-0x24c:4,+0x55:2	354@0xc2241:4,165@0x9a24c:4,171@0x9b4b3:3	tail@0xb7699:11	0xb76a9	64	288	1	2	0	0	0xa:2,0x10f:1	0xa:2	+0x0/2:1,+0x4/4:1	dyn/8:1	mov:22,add:13,sub:10,xor:5,or:5,and:4,jmp:2,shl:1
303	0xb769c	0	0	0xb78ad	r9	0x211	0	0	0				0xb78bd	125	545	1	2	0	1	0xa:6,0x170:2,0x0:1,0x10f:1	0x1dc:1,0x23:1,0xa:1	+0x2/2:2,+0x0/2:2,+0x4/2:1,+0x6/2:1	dyn/8:1	mov:39,add:35,pop:16,and:9,sub:5,xor:5,movzx:4,or:4
304	0xb7717	0	0	0xb78ad	r9	0x196	0	0	0				0xb78bd	88	422	1	2	0	0	0xa:4,0x170:2,0x0:1,0x10f:1	0x23:1,0xa:1	+0x4/2:1,+0x2/2:1,+0x6/2:1,+0x0/2:1	dyn/8:1	add:28,mov:26,and:9,sub:5,xor:5,movzx:4,or:4,cmp:2
305	0xb78b0	1	2662	0xb7bb8	rax	0x308	2662	2662	400	+0x4:2662	189@0x9e7af:360,199@0xa0631:304,157@0x98a9a:193,307@0xb8064:191,297@0xb64d7:160	tail@0xb7bb8:2662	0xb7bc8	173	791	9	4	0	0	0x81:5,0x170:4,0x194:2,0xa:2,0x0:2,0x23:1,0x10f:1	0x23:3,0x170:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:47,add:46,and:17,sub:16,or:12,cmp:11,xor:8,je:7
306	0xb7bba	0	0	0xb8062	rbx	0x4a8	0	0	0				0xb8072	258	1207	5	5	0	0	0x23:6,0x81:5,0x170:3,0xa:2,0x0:1,0x10f:1	0x170:5,0x23:5,0x16f:1,0x0:1,0xa:1	+0x0/4:1,+0x4/2:1	dyn/8:1	add:72,mov:67,and:32,xor:28,sub:23,or:19,cmp:6,je:5
307	0xb8064	1	7050	0xb837a	rcx	0x316	7052	7050	1100	+0x3:7050	174@0x9bd8f:450,157@0x98a9a:421,26@0x7dbbb:414,114@0x90319:410,340@0xbf435:358	tail@0xb837a:7050	0xb838a	176	805	2	2	0	0	0x0:4,0x23:4,0x170:3,0x194:2,0xa:2,0x81:1,0x10f:1	0x170:3,0x23:1,0x194:1,0xa:1	+0x0/1:1,+0x1/2:1	dyn/8:1	mov:56,add:44,xor:21,and:20,or:13,sub:10,cmp:6,je:2
308	0xb837c	1	123	0xb84a4	r10	0x128	123	123	12	-0x9de:64,-0x40:34,-0x51a4:13,-0x55d:4,-0x4e6:2	171@0x9b4b3:107,354@0xc2241:16	tail@0xb84a4:123	0xb84b4	68	312	1	2	0	0	0xa:3,0x10f:1	0xa:2	+0x0/2:1,+0x4/4:1	dyn/8:1	mov:19,add:15,sub:12,and:9,xor:5,or:3,jmp:2,shl:1
309	0xb84a7	0	0	0xb86f5	r13	0x24e	601	0	0				0xb8705	140	603	4	2	0	1	0xa:4,0x194:2,0x23:2,0x71:1,0x10f:1	0x23:4,0x1dc:1,0xa:1	+0x0/4:2,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:42,add:33,pop:17,and:8,xor:7,sub:7,or:6,cmp:4
310	0xb8556	1	1611	0xb86f5	r13	0x19f	601	266	38	+0x4:266	165@0x9a24c:113,354@0xc2241:91,171@0x9b4b3:62	tail@0xb86f5:266	0xb8705	86	428	2	1	0	0	0x194:2,0x23:2,0xa:2,0x71:1,0x10f:1	0x23:4,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:28,add:23,and:8,xor:7,sub:7,or:6,cmp:2,je:2
311	0xb86f8	1	89	0xb8b3f	r8	0x447	0	69	12	+0xa:67,+0x169eb:1,-0x34ced:1	169@0x9af18:36,310@0xb8556:31,42@0x815ea:2	dispatch@0xcdac7:55,dispatch@0xc80b9:14	0xb8b4f	253	1111	7	3	0	1	0xa:6,0x194:4,0x81:4,0xbb:2,0x0:2,0x60:2,0x170:2,0x23:2,0x71:2,0x10f:1	0x170:3,0x71:2,0x23:2,0x1dc:1,0x0:1,0x60:1,0xa:1	+0x6/4:1,+0x4/2:1,+0x0/4:1,+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:86,add:66,pop:16,and:16,sub:15,xor:15,or:14,cmp:7
312	0xb87aa	0	0	0xb8b3f	r8	0x395	0	0	0				0xb8b4f	205	933	7	3	0	0	0x194:4,0x81:4,0xa:3,0x0:2,0x60:2,0x170:2,0x23:2,0x71:2,0x10f:1	0x170:3,0x71:2,0x23:2,0x0:1,0x60:1,0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:68,add:53,and:16,sub:15,xor:15,or:14,cmp:7,jne:4
313	0xb8b42	1	4	0xb8fcc	r14	0x48a	4	4	1	+0x5:4	352@0xc1ec4:4	tail@0xb8fcc:4	0xb8fdc	253	1178	9	4	0	0	0x170:7,0x23:5,0x0:4,0x81:3,0x194:3,0xa:3,0x60:2,0x71:2,0x10f:1	0x170:6,0x23:5,0x71:2,0x60:1,0x0:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:90,add:72,xor:23,and:14,sub:13,cmp:11,or:10,je:5
314	0xb8fcf	1	1	0xb944f	rcx	0x480	1	1	1	+0xa:1	189@0x9e7af:1	tail@0xb944f:1	0xb945f	254	1167	2	2	0	0	0x170:5,0xa:3,0x81:2,0x71:2,0x0:2,0x23:1,0x194:1,0x10f:1	0x23:5,0x170:2,0x60:1,0xa:1	+0x0/4:1,+0x0/8:1,+0x8/2:1	dyn/8:1	mov:71,add:64,sub:30,xor:28,and:25,or:25,cmp:4,je:2
315	0xb9451	1	3298	0xb9878	r12	0x427	3298	3298	433	+0x4:3298	28@0x7e390:604,215@0xa4609:304,347@0xc088d:303,167@0x9a8d2:302,114@0x90319:127	tail@0xb9878:3298	0xb9888	222	1078	7	2	0	0	0x23:3,0x81:3,0x71:2,0x194:2,0xa:2,0x170:1,0x0:1,0x10f:1	0x170:5,0x23:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:57,add:56,sub:30,xor:27,or:17,and:15,cmp:8,je:5
316	0xb987b	1	302	0xba0cc	rax	0x851	285	285	7	-0x3c4:255,+0x2d:26,+0x288:2,+0x30:1,+0x58:1	165@0x9a24c:256,354@0xc2241:15,171@0x9b4b3:14	tail@0xba0cc:285	0xba0dc	468	2141	39	3	0	0	0xa:4,0x10f:1,0x12:1	0x12:19,0xa:2	+0x8/2:1,+0xa/1:1,+0x0/2:1,+0x4/4:1	dyn/8:1	mov:91,add:83,and:72,sub:53,xor:50,or:43,jne:25,cmp:23
317	0xba1e2	1	66	0xba680	r15	0x49e	66	66	44	+0x4:66	28@0x7e390:8,18@0x7be9b:5,83@0x8947b:5,282@0xb3128:5,239@0xa991e:5	tail@0xba680:66	0xba690	256	1195	5	4	0	0	0x23:11,0x81:4,0xa:2,0x10f:1,0x170:1	0x170:9,0x23:4,0x81:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:73,add:67,and:32,sub:29,or:20,xor:19,cmp:5,je:5
318	0xba683	0	0	0xbada2	r8	0x71f	1113	0	0				0xbadb2	415	1839	9	3	0	1	0xa:6,0x23:6,0x170:5,0x0:4,0x71:4,0x81:4,0x60:2,0xbb:1,0x194:1,0x10f:1	0x23:6,0x170:5,0x71:2,0x1dc:1,0x0:1,0x60:1,0xa:1	+0x6/2:1,+0x4/2:1,+0x0/4:1,+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:112,add:111,and:46,xor:41,sub:30,or:28,pop:16,cmp:11
319	0xba72f	1	1113	0xbada2	r8	0x673	1113	1113	132	+0x5:1113	173@0x9ba74:385,257@0xadbfd:285,160@0x994cf:147,144@0x95887:97,352@0xc1ec4:82	tail@0xbada2:1113	0xbadb2	368	1667	9	3	0	0	0x23:6,0x170:5,0x0:4,0x71:4,0x81:4,0xa:3,0x60:2,0x194:1,0x10f:1	0x23:6,0x170:5,0x71:2,0x0:1,0x60:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	add:99,mov:94,and:46,xor:41,sub:30,or:28,cmp:11,je:5
320	0xbada5	1	731	0xbb1db	rsi	0x436	731	731	158	+0x5:731	256@0xad849:130,108@0x8f24b:123,198@0xa037e:120,160@0x994cf:116,173@0x9ba74:78	tail@0xbb1db:731	0xbb1eb	239	1093	5	1	0	0	0x0:5,0x170:4,0xa:4,0x194:3,0x60:2,0x23:2,0x71:2,0x81:1,0x10f:1	0x170:3,0x71:2,0x0:1,0x60:1,0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	add:73,mov:67,and:24,xor:20,sub:20,or:14,cmp:8,jne:4
321	0xbb1dd	1	86	0xbb6e3	r8	0x506	835	19	3	+0xd:19	169@0x9af18:16,310@0xb8556:3	dispatch@0xcdac7:19	0xbb6f3	293	1302	5	2	0	1	0xa:13,0x170:7,0xbb:6,0x0:5,0x50:2,0x23:2,0x194:2,0x71:2,0x81:1,0x10f:1	0x170:4,0x23:3,0x1dc:1,0x60:1,0xa:1	+0x7/4:4,+0x0/1:2,+0x1/1:2,+0x3/4:1,+0x2/1:1,+0xb/2:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:104,add:92,sub:19,xor:18,pop:15,and:12,cmp:10,or:9
322	0xbb3c9	1	834	0xbb6e3	r8	0x31a	835	834	121	+0x4:834	157@0x98a9a:256,337@0xbec0e:132,91@0x8b6de:77,3@0x78c77:67,99@0x8c99a:64	tail@0xbb6e3:834	0xbb6f3	173	810	1	1	0	0	0x170:7,0x0:5,0xa:2,0x23:2,0x194:2,0x71:2,0x81:1,0x10f:1	0x170:4,0x23:3,0x60:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:57,add:50,xor:18,sub:17,and:12,or:9,cmp:6,movzx:2
323	0xbb6e6	1	1	0xbb8a8	rax	0x1c2	5	1	1	+0x4:1	310@0xb8556:1	tail@0xbb8a8:1	0xbb8b8	103	464	3	2	0	0	0x23:5,0x81:1,0x170:1,0x0:1,0xa:1,0x10f:1	0x23:4,0x170:2,0xa:1	+0x0/2:1	dyn/8:1	add:32,mov:31,xor:8,or:8,sub:7,and:7,cmp:4,je:3
324	0xbb8aa	0	0	0xbba0c	r12	0x162	0	0	0				0xbba1c	86	370	1	2	0	0	0xa:4,0x170:2,0x23:1,0x0:1,0x10f:1,0x60:1	0x170:2,0xa:1	+0x4/2:1,+0x6/2:1,+0x2/2:1,+0x0/2:1	dyn/8:1	add:29,mov:27,and:7,sub:5,xor:5,movzx:4,or:2,cmp:2
325	0xbba0f	0	0	0xbc06b	rdi	0x65c	0	0	0				0xbc07b	353	1643	7	3	0	0	0x71:3,0xa:3,0x60:2,0x81:2,0x0:2,0x194:1,0x23:1,0x10f:1	0x170:5,0x71:2,0x60:1,0x0:1,0xa:1	+0x2/1:1,+0x0/2:1,+0x3/2:1	dyn/8:1	add:77,mov:66,and:57,sub:46,xor:43,or:40,cmp:7,jne:4
326	0xbc06d	1	31	0xbc31d	r13	0x2b0	31	31	2	+0x5:31	108@0x8f24b:18,352@0xc1ec4:13	tail@0xbc31d:31	0xbc32d	158	704	5	1	0	0	0xa:4,0x0:2,0x81:1,0x23:1,0x194:1,0x71:1,0x10f:1	0x170:2,0x71:2,0x0:1,0xa:1	+0x3/2:2,+0x0/1:1,+0x1/2:1	dyn/8:1	mov:44,add:43,or:13,xor:13,and:11,sub:7,cmp:5,jne:4
327	0xbc320	0	0	0xbc464	rcx	0x144	0	0	0				0xbc474	75	339	1	2	0	0	0xa:4,0x10f:1,0x170:1,0x194:1	0x170:2,0xa:1	+0x2/2:1,+0x0/2:1,+0x6/2:1,+0x4/2:1	dyn/8:1	mov:24,add:23,sub:7,and:6,xor:5,movzx:4,jmp:2,push:1
328	0xbc466	0	0	0xbc673	r11	0x20d	0	0	0				0xbc683	117	541	2	2	0	0	0xa:8,0x194:1,0x199:1,0x23:1,0x10f:1,0x170:1	0x170:1,0xa:1	+0x2/2:2,+0x9/2:2,+0x4/2:1,+0x8/1:1,+0x0/2:1,+0x6/2:1	dyn/8:1	mov:42,add:38,and:9,movzx:6,sub:6,or:4,xor:4,cmp:2
329	0xbc676	0	0	0xbc9b6	rdx	0x340	0	0	0				0xbc9c6	187	847	5	1	0	0	0xa:4,0x0:3,0x170:1,0x194:1,0x71:1,0x10f:1,0x23:1	0x170:3,0x71:2,0x0:1,0xa:1	+0x3/2:2,+0x0/1:1,+0x1/2:1	dyn/8:1	add:48,mov:47,xor:28,and:15,sub:11,or:10,cmp:6,jne:4
330	0xbc9b8	1	169	0xbcfc5	r15	0x60d	169	169	59	+0x5:169	18@0x7be9b:68,260@0xae90b:14,122@0x9170d:12,291@0xb4edd:9,349@0xc140b:6	tail@0xbcfc5:169	0xbcfd5	328	1562	9	3	0	0	0x170:10,0x23:4,0x0:4,0x81:3,0xa:3,0x10f:1	0x23:12,0x170:4,0x16f:1,0x0:1,0xa:1	+0x3/2:1,+0x2/1:1,+0x0/2:1	dyn/8:1	mov:94,add:81,or:39,xor:34,and:28,sub:25,cmp:13,je:5
331	0xbcfc8	1	5	0xbd36a	r13	0x3a2	5	5	3	+0x3:5	99@0x8c99a:3,222@0xa5f3c:1,168@0x9aa83:1	tail@0xbd36a:5	0xbd37a	203	946	6	6	0	0	0x23:5,0x81:5,0x0:3,0x71:3,0xa:2,0x170:2,0x194:1,0x10f:1	0x170:7,0xe1:1,0x23:1,0xa:1	+0x2/1:1,+0x0/2:1	dyn/8:1	mov:61,add:60,and:21,xor:20,or:11,cmp:9,sub:8,je:6
332	0xbd36d	1	1880	0xbd8ad	rsi	0x540	1880	1880	149	+0x4:1880	347@0xc088d:266,90@0x8b334:256,114@0x90319:256,99@0x8c99a:256,319@0xba72f:256	tail@0xbd8ad:1880	0xbd8bd	294	1359	4	3	0	0	0x170:9,0x23:6,0x81:3,0x0:3,0xa:2,0x194:1,0x10f:1	0x23:7,0x170:7,0x60:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:82,mov:75,and:32,sub:31,or:29,xor:29,cmp:7,je:4
333	0xbd8af	1	3602	0xbdd16	rcx	0x467	3602	3602	655	+0x4:3602	305@0xb78b0:337,215@0xa4609:335,258@0xadf2c:305,337@0xbec0e:177,243@0xaab6a:161	tail@0xbdd16:3602	0xbdd26	239	1139	3	3	0	0	0x170:5,0x23:5,0x81:2,0x194:2,0xa:2,0x0:1,0x10f:1	0x170:6,0x23:5,0x81:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:72,add:65,xor:27,sub:22,or:21,and:20,cmp:4,je:3
334	0xbdd18	1	21	0xbe55b	rdx	0x843	5	5	5	+0x288:2,+0x20d:1,+0x1fa:1,+0x30:1	354@0xc2241:2,171@0x9b4b3:2,165@0x9a24c:1	tail@0xbe55b:5	0xbe56b	456	2130	39	3	0	0	0xa:4,0x10f:1,0x12:1	0x12:19,0xa:2	+0x8/2:1,+0xa/1:1,+0x0/2:1,+0x4/4:1	dyn/8:1	mov:95,add:80,and:73,xor:51,sub:42,or:39,jne:25,cmp:23
335	0xbe648	0	0	0xbe8ca	r11	0x282	0	0	0				0xbe8da	144	658	1	2	0	0	0xa:4,0x170:2,0x194:1,0x0:1,0x23:1,0x10f:1	0x170:1,0xa:1	+0x6/2:1,+0x4/2:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:41,add:37,sub:20,and:13,xor:11,or:11,movzx:4,cmp:2
336	0xbe8cd	1	33	0xbec0b	r10	0x33e	33	33	10	+0x5:33	256@0xad849:12,108@0x8f24b:6,144@0x95887:5,352@0xc1ec4:4,198@0xa037e:4	tail@0xbec0b:33	0xbec1b	182	846	5	1	0	0	0xa:4,0x60:2,0x0:2,0x194:1,0x81:1,0x71:1,0x10f:1	0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x0/2:2,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:54,add:38,xor:21,and:19,sub:13,or:9,cmp:5,jne:4
337	0xbec0e	1	7502	0xbf126	rbx	0x518	7506	7502	1261	+0x4:7502	66@0x855ff:480,174@0x9bd8f:428,297@0xb64d7:389,196@0x9fbcd:327,28@0x7e390:291	tail@0xbf126:7502	0xbf136	278	1319	6	6	0	0	0x81:7,0x23:5,0x170:3,0xa:2,0x71:1,0x0:1,0x10f:1	0x170:7,0x23:3,0x0:1,0x16f:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	add:74,mov:73,and:29,sub:28,xor:28,or:25,cmp:7,je:6
338	0xbf128	1	387	0xbf2d3	rsi	0x1ab	387	387	93	+0x6:387	283@0xb3612:175,351@0xc1d48:110,295@0xb60e0:102	tail@0xbf2d3:387	0xbf2e3	100	442	2	3	0	0	0xa:3,0x81:2,0x194:1,0x10f:1,0x170:1	0x170:1,0xa:1	+0x4/2:1,+0x2/2:1,+0x0/2:1	dyn/8:1	add:29,mov:25,and:13,xor:8,or:7,sub:7,jmp:3,movzx:3
339	0xbf2d5	0	0	0xbf433	rdx	0x15e	0	0	0				0xbf443	78	365	1	2	0	0	0xa:4,0x23:1,0x194:1,0x10f:1	0x170:2,0xa:1	+0x6/2:1,+0x4/2:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:30,add:27,sub:4,movzx:4,and:3,jmp:2,xor:2,or:2
340	0xbf435	1	7549	0xbf886	r15	0x451	7554	7549	1233	+0x4:7549	28@0x7e390:521,307@0xb8064:519,66@0x855ff:460,161@0x9975a:382,18@0x7be9b:334	tail@0xbf886:7549	0xbf896	244	1121	3	3	0	0	0x71:3,0x81:2,0xa:2,0x23:1,0x194:1,0x10f:1,0x170:1	0x170:4,0x23:3,0x0:1,0x16f:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	add:62,mov:47,and:37,xor:32,sub:30,or:25,cmp:3,je:3
341	0xbf889	0	0	0xbfb96	r13	0x30d	41	0	0				0xbfba6	163	794	2	3	0	0	0xa:6,0x170:2,0x199:1,0x81:1,0x10f:1	0x23:1,0x170:1,0xa:1	+0x0/2:2,+0x4/2:2,+0x2/2:1,+0x7/2:1	dyn/8:1	mov:45,add:40,and:20,xor:19,or:15,sub:12,movzx:5,jmp:3
342	0xbfb99	0	0	0xbff68	rsi	0x3cf	0	0	0				0xbff78	224	990	2	2	0	1	0xa:10,0x170:2,0x199:1,0x0:1,0x10f:1	0x170:3,0x1dc:1,0xa:1	+0x0/2:2,+0x5/2:2,+0x3/2:2,+0x2/2:1,+0x2/1:1,+0x9/2:1,+0x7/2:1	dyn/8:1	mov:62,add:61,sub:21,xor:18,pop:16,or:16,and:14,movzx:6
343	0xbfc0d	0	0	0xbff68	rsi	0x35b	0	0	0				0xbff78	188	874	2	2	0	0	0xa:8,0x170:2,0x199:1,0x0:1,0x10f:1	0x170:3,0xa:1	+0x5/2:2,+0x3/2:2,+0x0/2:1,+0x2/1:1,+0x9/2:1,+0x7/2:1	dyn/8:1	add:54,mov:50,sub:21,xor:18,or:16,and:14,movzx:6,cmp:3
344	0xbff6a	0	0	0xc02e2	rdi	0x378	0	0	0				0xc02f2	187	902	8	2	0	0	0xa:3,0x10f:1,0x170:1	0x199:4,0x170:1,0xa:1	+0x2/2:1,+0x4/1:1,+0x0/2:1	dyn/8:1	mov:40,add:39,sub:26,or:23,and:20,xor:16,cmp:8,jne:7
345	0xc02e4	1	860	0xc0532	r14	0x24e	860	860	182	+0x6:860	52@0x833c7:303,192@0x9f00a:76,114@0x90319:73,196@0x9fbcd:44,172@0x9b68a:30	tail@0xc0532:860	0xc0542	130	606	3	3	0	0	0x170:3,0xa:2,0x81:2,0x23:2,0x71:2,0x0:1,0x194:1,0x10f:1	0x23:3,0x170:2,0x60:1,0xa:1	+0x2/4:1,+0x0/2:1	dyn/8:1	mov:39,add:38,or:12,and:12,sub:11,xor:7,cmp:4,je:3
346	0xc0535	1	1998	0xc088b	rsi	0x356	1997	1997	428	+0x4:1997	28@0x7e390:192,157@0x98a9a:155,114@0x90319:138,66@0x855ff:128,168@0x9aa83:118	tail@0xc088b:1997	0xc089b	178	866	10	4	0	0	0x81:6,0x23:4,0x194:2,0x170:2,0x71:2,0xa:2,0x0:1,0x10f:1	0x23:4,0x170:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:53,add:49,xor:18,sub:13,cmp:11,and:10,je:8,or:7
347	0xc088d	1	8151	0xc0d7b	rdi	0x4ee	8166	8151	1174	+0x4:8151	168@0x9aa83:649,18@0x7be9b:641,28@0x7e390:515,297@0xb64d7:478,174@0x9bd8f:474	tail@0xc0d7b:8151	0xc0d8b	269	1277	2	2	0	0	0x23:8,0x170:4,0x81:3,0xa:2,0x194:1,0x10f:1,0x60:1	0x170:7,0x23:6,0x0:1,0x16f:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	add:76,mov:73,xor:37,and:30,sub:24,or:21,cmp:2,je:2
348	0xc0d7d	1	28	0xc1409	rsi	0x68c	28	28	12	+0x5:28	257@0xadbfd:7,352@0xc1ec4:6,160@0x994cf:5,173@0x9ba74:5,198@0xa037e:3	tail@0xc1409:28	0xc1419	375	1690	8	2	0	0	0x0:5,0x71:4,0x23:4,0x81:3,0x170:3,0x194:3,0xa:3,0x60:2,0x10f:1	0x170:5,0x23:4,0x71:2,0x60:1,0x0:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	add:98,mov:92,and:41,sub:40,or:40,xor:36,cmp:11,je:4
349	0xc140b	1	366	0xc1923	r13	0x518	366	366	61	+0x4:366	17@0x7bae9:260,28@0x7e390:17,282@0xb3128:14,18@0x7be9b:7,49@0x82820:6	tail@0xc1923:366	0xc1933	289	1320	4	3	0	0	0x170:8,0x23:7,0x0:4,0x81:3,0xa:2,0x71:1,0x10f:1	0x170:9,0x23:6,0x81:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:84,mov:83,and:30,xor:27,sub:26,or:22,cmp:8,je:4
350	0xc1926	1	1176	0xc1d46	rdi	0x420	1176	1176	127	+0x4:1176	258@0xadf2c:257,281@0xb2db6:257,114@0x90319:80,215@0xa4609:67,185@0x9d964:66	tail@0xc1d46:1176	0xc1d56	235	1071	1	2	0	0	0x170:4,0x71:4,0x81:3,0xa:2,0x194:1,0x0:1,0x23:1,0x10f:1	0x170:5,0x23:2,0x60:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:59,mov:54,and:34,xor:29,sub:29,or:23,cmp:2,jmp:2
351	0xc1d48	1	542	0xc1ec2	rsi	0x17a	542	542	60	+0x5:542	297@0xb64d7:256,258@0xadf2c:28,189@0x9e7af:28,172@0x9b68a:26,28@0x7e390:21	tail@0xc1ec2:542	0xc1ed2	87	390	0	1	0	0	0xa:3,0x10f:1,0x170:1	0x170:1,0xa:1	+0x0/2:1,+0x4/1:1,+0x2/2:1	dyn/8:1	add:27,mov:18,and:10,sub:10,xor:9,or:9,movzx:3,jmp:1
352	0xc1ec4	1	1775	0xc21c0	r10	0x2fc	1775	1775	321	+0x2:1775	258@0xadf2c:350,292@0xb540f:257,307@0xb8064:104,121@0x91379:84,189@0x9e7af:81	tail@0xc21c0:1775	0xc21d0	169	777	8	4	0	0	0x81:6,0x170:5,0x194:2,0x71:1,0x16f:1,0x0:1,0xa:1,0x10f:1	0x23:3,0x170:2,0xa:1	+0x0/2:1	dyn/8:1	mov:56,add:43,sub:16,or:13,and:10,cmp:9,xor:9,je:4
353	0xc21c3	0	0	0xc240d	rdx	0x24a	334	0	0				0xc241d	135	601	1	1	0	1	0xa:3,0x23:2,0x170:2,0x0:2,0xbb:1,0x10f:1	0x170:3,0x23:3,0x1dc:1,0xf3:1,0xa:1	+0x0/2:2,+0x2/4:1	dyn/8:1	mov:49,add:35,pop:15,xor:9,and:7,sub:6,or:6,cmp:3
354	0xc2241	1	334	0xc240d	rdx	0x1cc	334	334	99	+0x2:334	340@0xbf435:37,168@0x9aa83:33,189@0x9e7af:31,157@0x98a9a:31,43@0x8173d:22	tail@0xc240d:334	0xc241d	98	475	1	1	0	0	0x23:2,0x170:2,0x0:2,0xa:1,0x10f:1	0x170:3,0x23:3,0xf3:1,0xa:1	+0x0/2:1	dyn/8:1	mov:37,add:27,xor:9,and:7,sub:6,or:6,cmp:3,je:1
355	0xc240f	0	0	0xc2917	r9	0x508	0	0	0				0xc2927	283	1301	8	2	0	0	0x23:4,0x194:3,0x81:3,0xa:3,0x0:2,0x60:2,0x71:1,0x10f:1	0x23:6,0x170:3,0x71:2,0x0:1,0x60:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:77,add:76,sub:30,and:29,or:25,xor:21,cmp:8,je:4
356	0xc291a	1	131	0xc2d35	rbx	0x41b	6	116	12	+0xa:116	310@0xb8556:61,169@0x9af18:55	dispatch@0xcdac7:110,dispatch@0xc80b9:6	0xc2d45	247	1066	5	1	0	1	0xa:7,0xbb:2,0x60:2,0x0:2,0x23:1,0x194:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x1dc:1,0x60:1,0x170:1,0x0:1,0xa:1	+0x3/2:2,+0x6/4:1,+0x4/2:1,+0x0/4:1,+0x2/1:1,+0x0/2:1	dyn/8:1	mov:72,add:64,or:23,xor:18,pop:16,and:13,sub:12,popfq:5
357	0xc29cf	1	6	0xc2d35	rbx	0x366	6	6	2	+0x5:6	352@0xc1ec4:3,144@0x95887:3	tail@0xc2d35:6	0xc2d45	199	885	5	1	0	0	0xa:4,0x60:2,0x0:2,0x23:1,0x194:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x60:1,0x170:1,0x0:1,0xa:1	+0x3/2:2,+0x2/1:1,+0x0/2:1	dyn/8:1	mov:54,add:51,or:23,xor:18,and:13,sub:12,cmp:5,jne:4
358	0xc2d37	0	0	0xc3403	r13	0x6cc	0	0	0				0xc3413	377	1755	8	3	0	0	0x23:7,0x194:5,0x81:3,0x0:3,0xa:3,0x60:2,0x71:2,0x10f:1,0x170:1	0x170:10,0x71:2,0x23:2,0x60:1,0x0:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:98,add:94,sub:50,xor:41,and:35,or:32,cmp:9,je:4
359	0xc3406	1	4	0xc3716	rbx	0x310	4	4	1	+0x5:4	108@0x8f24b:4	tail@0xc3716:4	0xc3726	166	786	2	1	0	0	0xa:3,0x0:2,0x23:2,0x71:1,0x10f:1,0x170:1	0x170:2,0x71:2,0x23:2,0x0:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:40,add:40,or:25,and:18,sub:17,xor:15,cmp:3,movzx:2
